iShares® iBonds® Dec 2030 Term Corporate ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Jun 23, 2020"
Shares Outstanding,"5,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"STRYKER CORPORATION","Corporates","Fixed Income","315,394.71","0.22","315,394.71","322,000.00","863667AY7","US863667AY70","BMWJ138","97.86","United States","-","USD","7.68","2.23","1.00","Jun 15, 2030","1.95","7.73","-","2.23","7.73","2.23","USD","Jun 04, 2020","Jun 04, 2020"
"3M CO","Corporates","Fixed Income","315,318.80","0.22","315,318.80","292,000.00","88579YBN0","US88579YBN04","-","107.34","United States","-","USD","7.19","2.08","1.00","Apr 15, 2030","3.05","7.31","-","2.05","7.11","2.05","USD","Mar 27, 2020","Mar 27, 2020"
"PHILLIPS 66","Corporates","Fixed Income","313,799.06","0.22","313,799.06","325,000.00","718546AW4","US718546AW42","BMTD3K4","96.46","United States","-","USD","8.04","2.60","1.00","Dec 15, 2030","2.15","8.06","-","2.60","8.06","2.60","USD","Jun 10, 2020","Jun 10, 2020"
"ALLSTATE CORPORATION (THE)","Corporates","Fixed Income","311,936.23","0.22","311,936.23","329,000.00","020002BJ9","US020002BJ95","-","94.75","United States","-","USD","8.28","2.10","1.00","Dec 15, 2030","1.45","8.32","-","2.10","8.32","2.10","USD","Nov 24, 2020","Nov 24, 2020"
"CLOROX COMPANY","Corporates","Fixed Income","311,574.40","0.22","311,574.40","320,000.00","189054AX7","US189054AX72","-","97.14","United States","-","USD","7.64","2.18","1.00","May 15, 2030","1.80","7.70","-","2.18","7.70","2.18","USD","May 08, 2020","May 08, 2020"
"ZOETIS INC","Corporates","Fixed Income","311,237.50","0.22","311,237.50","315,000.00","98978VAS2","US98978VAS25","-","98.55","United States","-","USD","7.57","2.19","1.00","May 15, 2030","2.00","7.64","-","2.19","7.64","2.19","USD","May 12, 2020","May 12, 2020"
"ROYALTY PHARMA PLC","Corporates","Fixed Income","310,734.41","0.22","310,734.41","318,000.00","78081BAK9","US78081BAK98","-","96.99","United States","-","USD","7.83","2.56","1.00","Sep 02, 2030","2.20","7.87","-","2.56","7.87","2.56","USD","Mar 02, 2021","Aug 03, 2021"
"CARLISLE COMPANIES INCORPORATED","Corporates","Fixed Income","309,596.00","0.22","309,596.00","300,000.00","142339AJ9","US142339AJ92","BKBP1Y4","102.28","United States","-","USD","7.15","2.44","1.00","Mar 01, 2030","2.75","7.23","-","2.43","7.02","2.43","USD","Feb 28, 2020","Feb 28, 2020"
"BOSTON PROPERTIES LP","Corporates","Fixed Income","307,049.93","0.22","307,049.93","298,000.00","10112RBC7","US10112RBC79","-","102.18","United States","-","USD","7.15","2.60","1.00","Mar 15, 2030","2.90","7.22","-","2.60","7.02","2.60","USD","Sep 03, 2019","Sep 03, 2019"
"ORACLE CORPORATION","Corporates","Fixed Income","305,933.52","0.22","305,933.52","295,000.00","68389XBD6","US68389XBD66","BWTM345","103.29","United States","-","USD","7.22","2.81","1.00","May 15, 2030","3.25","7.29","-","2.79","7.09","2.79","USD","May 05, 2015","May 05, 2015"
"STARBUCKS CORPORATION","Corporates","Fixed Income","302,812.77","0.21","302,812.77","301,000.00","855244AW9","US855244AW96","BL739D4","99.92","United States","-","USD","7.32","2.26","1.00","Mar 12, 2030","2.25","7.40","-","2.26","7.40","2.26","USD","Mar 12, 2020","Mar 12, 2020"
"AUTONATION INC","Corporates","Fixed Income","302,133.96","0.21","302,133.96","263,000.00","05329WAQ5","US05329WAQ50","-","114.48","United States","-","USD","6.92","2.81","1.00","Jun 01, 2030","4.75","7.02","-","2.76","6.84","2.76","USD","May 22, 2020","May 22, 2020"
"OMNICOM GROUP INC","Corporates","Fixed Income","301,960.98","0.21","301,960.98","267,000.00","681919BC9","US681919BC93","BKXB1J5","112.74","United States","-","USD","7.05","2.51","1.00","Jun 01, 2030","4.20","7.15","-","2.47","6.97","2.47","USD","Apr 01, 2020","Apr 01, 2020"
"AIR PRODUCTS AND CHEMICALS INC","Corporates","Fixed Income","300,848.71","0.21","300,848.71","298,000.00","009158BC9","US009158BC97","-","100.69","United States","-","USD","7.56","1.96","1.00","May 15, 2030","2.05","7.64","-","1.96","7.43","1.96","USD","Apr 30, 2020","Apr 30, 2020"
"STATE STREET CORP","Corporates","Fixed Income","300,691.98","0.21","300,691.98","289,000.00","857477BG7","US857477BG73","-","103.00","United States","-","USD","7.26","2.00","1.00","Jan 24, 2030","2.40","7.25","-","2.00","7.25","2.00","USD","Jan 24, 2020","Jan 24, 2020"
"STEEL DYNAMICS INC","Corporates","Fixed Income","300,001.26","0.21","300,001.26","279,000.00","858119BK5","US858119BK53","-","106.80","United States","-","USD","7.09","2.54","1.00","Apr 15, 2030","3.45","7.18","-","2.51","6.99","2.51","USD","Dec 11, 2019","Dec 11, 2019"
"TOYOTA MOTOR CREDIT CORP","Corporates","Fixed Income","298,360.51","0.21","298,360.51","294,000.00","89236TGU3","US89236TGU34","BLM1Q43","100.66","United States","-","USD","7.38","2.06","1.00","Feb 13, 2030","2.15","7.36","-","2.06","7.36","2.06","USD","Feb 13, 2020","Feb 13, 2020"
"LEIDOS INC","Corporates","Fixed Income","297,552.67","0.21","297,552.67","265,000.00","52532XAF2","US52532XAF24","-","111.72","United States","-","USD","6.95","2.79","1.00","May 15, 2030","4.38","7.05","-","2.75","6.87","2.75","USD","May 15, 2021","Jun 21, 2021"
"STANLEY BLACK & DECKER INC","Corporates","Fixed Income","295,516.44","0.21","295,516.44","290,000.00","854502AL5","US854502AL57","-","101.22","United States","-","USD","7.32","2.14","1.00","Mar 15, 2030","2.30","7.40","-","2.13","7.19","2.13","USD","Feb 10, 2020","Feb 10, 2020"
"UNIVERSAL HEALTH SERVICES INC 144A","Corporates","Fixed Income","294,724.01","0.21","294,724.01","295,000.00","913903AV2","US913903AV21","-","99.35","United States","-","USD","7.70","2.73","1.00","Oct 15, 2030","2.65","7.75","-","2.73","7.75","2.73","USD","Sep 21, 2020","Sep 21, 2020"
"XILINX INC","Corporates","Fixed Income","294,691.96","0.21","294,691.96","290,000.00","983919AK7","US983919AK78","-","101.42","United States","-","USD","7.51","2.19","1.00","Jun 01, 2030","2.38","7.59","-","2.18","7.38","2.18","USD","May 19, 2020","May 19, 2020"
"AVALONBAY COMMUNITIES INC MTN","Corporates","Fixed Income","290,894.57","0.21","290,894.57","284,000.00","05348EBG3","US05348EBG35","-","101.66","United States","-","USD","7.28","2.08","1.00","Mar 01, 2030","2.30","7.37","-","2.07","7.15","2.07","USD","Feb 25, 2020","Feb 25, 2020"
"PROLOGIS LP","Corporates","Fixed Income","289,831.06","0.20","289,831.06","310,000.00","74340XBR1","US74340XBR17","BMGKBT3","93.23","United States","-","USD","8.18","2.10","1.00","Oct 15, 2030","1.25","8.22","-","2.10","8.22","2.10","USD","Aug 20, 2020","Aug 20, 2020"
"EVERSOURCE ENERGY","Corporates","Fixed Income","287,899.67","0.20","287,899.67","305,000.00","30040WAK4","US30040WAK45","-","93.77","United States","-","USD","7.87","2.46","1.00","Aug 15, 2030","1.65","7.90","-","2.46","7.90","2.46","USD","Aug 14, 2020","Aug 14, 2020"
"BOEING CO","Corporates","Fixed Income","287,297.27","0.20","287,297.27","280,000.00","097023CN3","US097023CN34","BKPHQJ6","101.38","United States","-","USD","7.02","2.76","1.00","Feb 01, 2030","2.95","7.07","-","2.75","6.88","2.75","USD","Jul 31, 2019","Jul 31, 2019"
"VODAFONE GROUP PLC","Corporates","Fixed Income","286,010.25","0.20","286,010.25","200,000.00","92857TAH0","US92857TAH05","B89PNN5","140.05","United Kingdom","-","USD","6.31","2.42","1.00","Feb 15, 2030","7.88","6.29","-","2.42","6.29","2.42","USD","Aug 15, 2000","Dec 08, 2000"
"BAKER HUGHES HOLDINGS LLC","Corporates","Fixed Income","284,260.43","0.20","284,260.43","245,000.00","05724BAA7","US05724BAA70","BMF04N9","115.28","United States","-","USD","6.90","2.45","1.00","May 01, 2030","4.49","7.02","-","2.40","6.84","2.40","USD","May 01, 2020","May 01, 2020"
"PIONEER NATURAL RESOURCES COMPANY","Corporates","Fixed Income","282,588.69","0.20","282,588.69","295,000.00","723787AQ0","US723787AQ06","-","95.08","United States","-","USD","7.79","2.54","1.00","Aug 15, 2030","1.90","7.81","-","2.54","7.81","2.54","USD","Aug 11, 2020","Aug 11, 2020"
"RALPH LAUREN CORP","Corporates","Fixed Income","282,239.40","0.20","282,239.40","270,000.00","731572AB9","US731572AB96","-","104.40","United States","-","USD","7.39","2.37","1.00","Jun 15, 2030","2.95","7.47","-","2.36","7.27","2.36","USD","Jun 03, 2020","Jun 03, 2020"
"TRANSCONTINENTAL GAS PIPE LINE COM","Corporates","Fixed Income","280,874.24","0.20","280,874.24","265,000.00","893574AP8","US893574AP88","BN2RYZ2","105.58","United States","-","USD","7.22","2.51","1.00","May 15, 2030","3.25","7.31","-","2.49","7.12","2.49","USD","Nov 15, 2020","Dec 16, 2020"
"WESTPAC BANKING CORP","Corporates","Fixed Income","280,453.33","0.20","280,453.33","266,000.00","961214EL3","US961214EL30","-","104.22","Australia","-","USD","7.17","2.08","1.00","Jan 16, 2030","2.65","7.16","-","2.08","7.16","2.08","USD","Jan 16, 2020","Jan 16, 2020"
"FEDERAL REALTY INVESTMENT TRUST","Corporates","Fixed Income","279,974.93","0.20","279,974.93","260,000.00","313747BA4","US313747BA44","-","107.39","United States","-","USD","7.21","2.52","1.00","Jun 01, 2030","3.50","7.30","-","2.49","7.10","2.49","USD","May 11, 2020","May 11, 2020"
"PAYPAL HOLDINGS INC","Corporates","Fixed Income","279,866.58","0.20","279,866.58","275,000.00","70450YAH6","US70450YAH62","-","101.58","United States","-","USD","7.53","2.09","1.00","Jun 01, 2030","2.30","7.61","-","2.09","7.40","2.09","USD","May 18, 2020","May 18, 2020"
"HORMEL FOODS CORPORATION","Corporates","Fixed Income","278,129.57","0.20","278,129.57","283,000.00","440452AF7","US440452AF79","-","98.18","United States","-","USD","7.71","2.04","1.00","Jun 11, 2030","1.80","7.78","-","2.04","7.78","2.04","USD","Jun 11, 2020","Jun 11, 2020"
"AIR LEASE CORPORATION","Corporates","Fixed Income","276,826.72","0.20","276,826.72","270,000.00","00914AAK8","US00914AAK88","BLD3QB5","102.27","United States","-","USD","7.69","2.84","1.00","Dec 01, 2030","3.13","7.74","-","2.83","7.54","2.83","USD","Nov 24, 2020","Nov 24, 2020"
"QUEST DIAGNOSTICS INCORPORATED","Corporates","Fixed Income","276,715.65","0.20","276,715.65","265,000.00","74834LBB5","US74834LBB53","BJ9RW53","104.42","United States","-","USD","7.43","2.37","1.00","Jun 30, 2030","2.95","7.52","-","2.36","7.32","2.36","USD","Dec 16, 2019","Dec 16, 2019"
"BERKSHIRE HATHAWAY FINANCE CORP","Corporates","Fixed Income","276,673.52","0.20","276,673.52","277,000.00","084664CU3","US084664CU37","-","99.32","United States","-","USD","7.44","1.94","1.00","Mar 12, 2030","1.85","7.53","-","1.94","7.53","1.94","USD","Mar 12, 2020","Mar 12, 2020"
"AFFILIATED MANAGERS GROUP INC.","Corporates","Fixed Income","275,877.33","0.19","275,877.33","260,000.00","008252AP3","US008252AP33","-","105.96","United States","-","USD","7.30","2.51","1.00","Jun 15, 2030","3.30","7.38","-","2.49","7.18","2.49","USD","Jun 05, 2020","Jun 05, 2020"
"ROPER TECHNOLOGIES INC","Corporates","Fixed Income","274,794.15","0.19","274,794.15","285,000.00","776743AJ5","US776743AJ55","BMC8VX5","96.42","United States","-","USD","7.70","2.47","1.00","Jun 30, 2030","2.00","7.75","-","2.47","7.75","2.47","USD","Jun 22, 2020","Jun 22, 2020"
"FRANKLIN RESOURCES INC","Corporates","Fixed Income","274,109.76","0.19","274,109.76","289,000.00","354613AL5","US354613AL54","-","94.58","United States","-","USD","8.10","2.28","1.00","Oct 30, 2030","1.60","8.14","-","2.28","8.14","2.28","USD","Oct 19, 2020","Oct 19, 2020"
"SYSCO CORPORATION","Corporates","Fixed Income","273,573.87","0.19","273,573.87","270,000.00","871829BK2","US871829BK24","-","100.42","United States","-","USD","7.21","2.34","1.00","Feb 15, 2030","2.40","7.28","-","2.34","7.07","2.34","USD","Feb 13, 2020","Feb 13, 2020"
"PHILIP MORRIS INTERNATIONAL INC","Corporates","Fixed Income","273,423.93","0.19","273,423.93","277,000.00","718172CP2","US718172CP24","-","98.36","United States","-","USD","7.51","2.32","1.00","May 01, 2030","2.10","7.57","-","2.32","7.57","2.32","USD","May 01, 2020","May 01, 2020"
"QUANTA SERVICES INC.","Corporates","Fixed Income","272,579.00","0.19","272,579.00","265,000.00","74762EAF9","US74762EAF97","-","102.14","United States","-","USD","7.59","2.63","1.00","Oct 01, 2030","2.90","7.65","-","2.62","7.46","2.62","USD","Sep 22, 2020","Sep 22, 2020"
"AMPHENOL CORPORATION","Corporates","Fixed Income","271,930.82","0.19","271,930.82","260,000.00","032095AJ0","US032095AJ08","BJDSY67","103.53","United States","-","USD","7.10","2.32","1.00","Feb 15, 2030","2.80","7.18","-","2.31","6.98","2.31","USD","Sep 10, 2019","Sep 10, 2019"
"CUMMINS INC","Corporates","Fixed Income","271,810.20","0.19","271,810.20","285,000.00","231021AT3","US231021AT37","-","94.87","United States","-","USD","7.98","2.15","1.00","Sep 01, 2030","1.50","8.01","-","2.15","8.01","2.15","USD","Aug 24, 2020","Aug 24, 2020"
"CANADIAN NATURAL RESOURCES LTD","Corporates","Fixed Income","269,571.32","0.19","269,571.32","260,000.00","136385BA8","US136385BA87","-","102.32","Canada","-","USD","7.36","2.64","1.00","Jul 15, 2030","2.95","7.43","-","2.64","7.23","2.64","USD","Jun 24, 2020","Jun 24, 2020"
"UDR INC","Corporates","Fixed Income","269,328.92","0.19","269,328.92","252,000.00","90265EAQ3","US90265EAQ35","BKDML54","105.40","United States","-","USD","6.91","2.46","1.00","Jan 15, 2030","3.20","7.00","-","2.44","6.80","2.44","USD","Jul 02, 2019","Jul 02, 2019"
"HEALTHCARE TRUST OF AMERICA HOLDIN","Corporates","Fixed Income","269,005.08","0.19","269,005.08","256,000.00","42225UAG9","US42225UAG94","BK5W8R3","103.91","United States","-","USD","7.02","2.56","1.00","Feb 15, 2030","3.10","7.09","-","2.55","6.90","2.55","USD","Sep 16, 2019","Sep 16, 2019"
"MCDONALDS CORPORATION MTN","Corporates","Fixed Income","265,576.96","0.19","265,576.96","264,000.00","58013MFM1","US58013MFM10","-","99.89","United States","-","USD","7.33","2.14","1.00","Mar 01, 2030","2.13","7.41","-","2.14","7.41","2.14","USD","Mar 05, 2020","Mar 05, 2020"
"OMNICOM GROUP INC","Corporates","Fixed Income","263,588.59","0.19","263,588.59","262,000.00","681919BB1","US681919BB11","-","100.20","United States","-","USD","7.40","2.42","1.00","Apr 30, 2030","2.45","7.47","-","2.42","7.27","2.42","USD","Feb 21, 2020","Feb 21, 2020"
"ERP OPERATING LP","Corporates","Fixed Income","262,503.80","0.19","262,503.80","253,000.00","26884ABM4","US26884ABM45","-","102.81","United States","-","USD","7.18","2.12","1.00","Feb 15, 2030","2.50","7.27","-","2.11","7.07","2.11","USD","Aug 27, 2019","Aug 27, 2019"
"DISCOVER BANK","Corporates","Fixed Income","261,506.33","0.18","261,506.33","255,000.00","25466AAR2","US25466AAR23","-","101.46","United States","-","USD","7.10","2.50","1.00","Feb 06, 2030","2.70","7.17","-","2.49","6.97","2.49","USD","Feb 06, 2020","Feb 06, 2020"
"CHUBB INA HOLDINGS INC","Corporates","Fixed Income","260,416.37","0.18","260,416.37","275,000.00","171239AG1","US171239AG12","-","94.29","United States","-","USD","8.06","2.10","1.00","Sep 15, 2030","1.38","8.10","-","2.10","8.10","2.10","USD","Sep 17, 2020","Sep 17, 2020"
"AMERICA MOVIL SAB DE CV","Corporates","Fixed Income","258,958.17","0.18","258,958.17","249,000.00","02364WBJ3","US02364WBJ36","-","103.58","Mexico","-","USD","7.30","2.40","1.00","May 07, 2030","2.88","7.39","-","2.39","7.19","2.39","USD","May 07, 2020","May 07, 2020"
"SUMITOMO MITSUI FINANCIAL GROUP IN","Corporates","Fixed Income","256,700.46","0.18","256,700.46","265,000.00","86562MBZ2","US86562MBZ23","-","96.28","Japan","-","USD","7.88","2.62","1.00","Sep 23, 2030","2.14","7.84","-","2.62","7.84","2.62","USD","Sep 23, 2020","Sep 23, 2020"
"LEXINGTON REALTY TRUST","Corporates","Fixed Income","256,290.30","0.18","256,290.30","255,000.00","529043AE1","US529043AE19","-","99.71","United States","-","USD","7.61","2.74","1.00","Sep 15, 2030","2.70","7.65","-","2.74","7.65","2.74","USD","Aug 28, 2020","Aug 28, 2020"
"GLP CAPITAL LP","Corporates","Fixed Income","254,399.61","0.18","254,399.61","236,000.00","361841AP4","US361841AP42","-","105.95","United States","-","USD","6.70","3.16","1.00","Jan 15, 2030","4.00","6.76","-","3.13","6.59","3.13","USD","Aug 29, 2019","Aug 29, 2019"
"ANGLOGOLD ASHANTI HOLDINGS PLC","Corporates","Fixed Income","253,707.73","0.18","253,707.73","250,000.00","03512TAE1","US03512TAE10","BLCCPJ4","100.56","South Africa","-","USD","7.33","3.67","1.00","Oct 01, 2030","3.75","7.34","-","3.67","7.16","3.67","USD","Oct 01, 2020","Oct 01, 2020"
"TRACTOR SUPPLY COMPANY","Corporates","Fixed Income","251,945.65","0.18","251,945.65","267,000.00","892356AA4","US892356AA40","-","94.07","United States","-","USD","8.05","2.50","1.00","Nov 01, 2030","1.75","8.07","-","2.50","8.07","2.50","USD","Oct 30, 2020","Oct 30, 2020"
"AEP TEXAS INC","Corporates","Fixed Income","250,716.35","0.18","250,716.35","257,000.00","00108WAM2","US00108WAM29","-","96.50","United States","-","USD","7.59","2.56","1.00","Jul 01, 2030","2.10","7.63","-","2.56","7.63","2.56","USD","Jul 01, 2020","Jul 01, 2020"
"CONSTELLATION BRANDS INC","Corporates","Fixed Income","249,509.66","0.18","249,509.66","242,000.00","21036PBF4","US21036PBF45","-","102.62","United States","-","USD","7.28","2.52","1.00","May 01, 2030","2.88","7.36","-","2.51","7.16","2.51","USD","Apr 27, 2020","Apr 27, 2020"
"PHILIP MORRIS INTERNATIONAL INC","Corporates","Fixed Income","247,750.77","0.17","247,750.77","259,000.00","718172CS6","US718172CS62","-","95.36","United States","-","USD","8.05","2.33","1.00","Nov 01, 2030","1.75","8.09","-","2.33","8.09","2.33","USD","Nov 02, 2020","Nov 02, 2020"
"BEST BUY CO INC","Corporates","Fixed Income","246,721.43","0.17","246,721.43","255,000.00","08652BAB5","US08652BAB53","BLFKCH2","96.27","United States","-","USD","7.90","2.43","1.00","Oct 01, 2030","1.95","7.93","-","2.43","7.93","2.43","USD","Oct 01, 2020","Oct 01, 2020"
"S&P GLOBAL INC","Corporates","Fixed Income","246,068.36","0.17","246,068.36","262,000.00","78409VAS3","US78409VAS34","-","93.45","United States","-","USD","8.02","2.08","1.00","Aug 15, 2030","1.25","8.06","-","2.08","8.06","2.08","USD","Aug 13, 2020","Aug 13, 2020"
"ADVANCE AUTO PARTS INC","Corporates","Fixed Income","241,724.17","0.17","241,724.17","219,000.00","00751YAE6","US00751YAE68","-","109.55","United States","-","USD","6.98","2.61","1.00","Apr 15, 2030","3.90","7.08","-","2.58","6.89","2.58","USD","Apr 16, 2020","Jul 23, 2020"
"UNION PACIFIC CORPORATION","Corporates","Fixed Income","241,680.66","0.17","241,680.66","234,000.00","907818FH6","US907818FH61","-","102.31","United States","-","USD","7.18","2.09","1.00","Feb 05, 2030","2.40","7.27","-","2.08","7.06","2.08","USD","Jan 31, 2020","Jan 31, 2020"
"LOEWS CORPORATION","Corporates","Fixed Income","241,675.11","0.17","241,675.11","226,000.00","540424AT5","US540424AT59","-","106.53","United States","-","USD","7.24","2.34","1.00","May 15, 2030","3.20","7.33","-","2.31","7.14","2.31","USD","May 08, 2020","May 08, 2020"
"ABBOTT LABORATORIES","Corporates","Fixed Income","241,562.50","0.17","241,562.50","250,000.00","002824BQ2","US002824BQ25","-","96.63","United States","-","USD","7.89","1.83","1.00","Jun 30, 2030","1.40","7.96","-","1.83","7.96","1.83","USD","Jun 24, 2020","Jun 24, 2020"
"OREILLY AUTOMOTIVE INC","Corporates","Fixed Income","239,864.10","0.17","239,864.10","210,000.00","67103HAJ6","US67103HAJ68","-","113.17","United States","-","USD","6.88","2.43","1.00","Apr 01, 2030","4.20","6.99","-","2.38","6.81","2.38","USD","Mar 27, 2020","Mar 27, 2020"
"SHERWIN-WILLIAMS COMPANY (THE)","Corporates","Fixed Income","238,511.80","0.17","238,511.80","237,000.00","824348BL9","US824348BL99","BJN50L5","100.34","United States","-","USD","7.48","2.25","1.00","May 15, 2030","2.30","7.56","-","2.25","7.35","2.25","USD","Mar 17, 2020","Mar 17, 2020"
"HYATT HOTELS CORP","Corporates","Fixed Income","237,645.26","0.17","237,645.26","197,000.00","448579AJ1","US448579AJ19","-","119.55","United States","-","USD","6.62","3.07","1.00","Apr 23, 2030","5.75","6.72","-","3.00","6.55","3.00","USD","Apr 23, 2020","Apr 23, 2020"
"ATHENE HOLDING LTD","Corporates","Fixed Income","237,213.58","0.17","237,213.58","190,000.00","04686JAB7","US04686JAB70","BM6QSD4","123.36","United States","-","USD","6.50","2.94","1.00","Apr 03, 2030","6.15","6.61","-","2.86","6.45","2.86","USD","Apr 03, 2020","Apr 03, 2020"
"NETAPP INC","Corporates","Fixed Income","236,827.12","0.17","236,827.12","235,000.00","64110DAK0","US64110DAK00","-","100.71","United States","-","USD","7.48","2.61","1.00","Jun 22, 2030","2.70","7.53","-","2.60","7.33","2.60","USD","Jun 22, 2020","Jun 22, 2020"
"OSHKOSH CORP","Corporates","Fixed Income","236,253.00","0.17","236,253.00","225,000.00","688225AH4","US688225AH44","-","103.97","United States","-","USD","7.05","2.56","1.00","Mar 01, 2030","3.10","7.14","-","2.54","6.94","2.54","USD","Feb 26, 2020","Feb 26, 2020"
"MITSUBISHI UFJ FINANCIAL GROUP INC","Corporates","Fixed Income","235,653.55","0.17","235,653.55","240,000.00","606822BU7","US606822BU78","-","97.26","Japan","-","USD","7.73","2.41","1.00","Jul 17, 2030","2.05","7.70","-","2.41","7.70","2.41","USD","Jul 17, 2020","Jul 17, 2020"
"AIR LEASE CORPORATION MTN","Corporates","Fixed Income","233,675.38","0.16","233,675.38","230,000.00","00914AAG7","US00914AAG76","-","100.35","United States","-","USD","7.00","2.95","1.00","Feb 01, 2030","3.00","7.05","-","2.95","6.85","2.95","USD","Jan 14, 2020","Jan 14, 2020"
"FAIRFAX FINANCIAL HOLDINGS LTD","Corporates","Fixed Income","231,614.18","0.16","231,614.18","205,000.00","303901BF8","US303901BF83","-","112.19","Canada","-","USD","6.85","2.96","1.00","Apr 29, 2030","4.63","6.94","-","2.92","6.77","2.92","USD","Apr 29, 2020","Oct 23, 2020"
"DEERE & CO","Corporates","Fixed Income","231,131.51","0.16","231,131.51","213,000.00","244199BJ3","US244199BJ37","-","107.86","United States","-","USD","7.18","2.06","1.00","Apr 15, 2030","3.10","7.30","-","2.04","7.10","2.04","USD","Mar 30, 2020","Mar 30, 2020"
"CONAGRA INC.","Corporates","Fixed Income","230,829.07","0.16","230,829.07","160,000.00","205887AX0","US205887AX04","2745127","141.84","United States","-","USD","6.62","2.80","1.00","Sep 15, 2030","8.25","6.59","-","2.80","6.59","2.80","USD","Sep 18, 2000","Sep 18, 2000"
"LYB INTERNATIONAL FINANCE III LLC","Corporates","Fixed Income","230,479.55","0.16","230,479.55","230,000.00","50249AAG8","US50249AAG85","-","99.65","United States","-","USD","7.79","2.29","1.00","Oct 01, 2030","2.25","7.86","-","2.29","7.86","2.29","USD","Oct 08, 2020","Oct 08, 2020"
"TJX COMPANIES INC","Corporates","Fixed Income","229,883.40","0.16","229,883.40","203,000.00","872540AT6","US872540AT63","-","112.43","United States","-","USD","6.99","2.22","1.00","Apr 15, 2030","3.88","7.11","-","2.18","6.93","2.18","USD","Apr 01, 2020","Apr 01, 2020"
"PEPSICO INC","Corporates","Fixed Income","229,869.56","0.16","229,869.56","235,000.00","713448EZ7","US713448EZ78","-","97.55","United States","-","USD","7.65","1.95","1.00","May 01, 2030","1.63","7.72","-","1.95","7.72","1.95","USD","May 01, 2020","May 01, 2020"
"FLEX LTD","Corporates","Fixed Income","229,603.08","0.16","229,603.08","200,000.00","33938XAB1","US33938XAB10","-","114.14","Singapore","-","USD","6.84","2.95","1.00","May 12, 2030","4.88","6.93","-","2.91","6.76","2.91","USD","May 12, 2020","May 12, 2020"
"AMDOCS LTD","Corporates","Fixed Income","229,307.24","0.16","229,307.24","230,000.00","02342TAE9","US02342TAE91","-","99.59","United States","-","USD","7.51","2.59","1.00","Jun 15, 2030","2.54","7.55","-","2.59","7.55","2.59","USD","Jun 24, 2020","Jun 24, 2020"
"AVERY DENNISON CORPORATION","Corporates","Fixed Income","229,296.75","0.16","229,296.75","225,000.00","053611AK5","US053611AK55","BLGBMM9","101.47","United States","-","USD","7.34","2.45","1.00","Apr 30, 2030","2.65","7.42","-","2.45","7.22","2.45","USD","Mar 11, 2020","Mar 11, 2020"
"PUGET ENERGY INC","Corporates","Fixed Income","228,451.07","0.16","228,451.07","210,000.00","745310AK8","US745310AK84","-","108.60","United States","-","USD","7.10","2.94","1.00","Jun 15, 2030","4.10","7.17","-","2.91","6.99","2.91","USD","May 19, 2020","Nov 17, 2020"
"APPLIED MATERIALS INC","Corporates","Fixed Income","228,280.65","0.16","228,280.65","232,000.00","038222AN5","US038222AN54","-","98.25","United States","-","USD","7.70","1.98","1.00","Jun 01, 2030","1.75","7.77","-","1.98","7.77","1.98","USD","May 29, 2020","May 29, 2020"
"DUKE ENERGY CAROLINAS LLC","Corporates","Fixed Income","227,787.17","0.16","227,787.17","222,000.00","26442CBA1","US26442CBA18","-","101.59","United States","-","USD","7.16","2.23","1.00","Feb 01, 2030","2.45","7.24","-","2.23","7.03","2.23","USD","Jan 08, 2020","Jan 08, 2020"
"CSX CORP","Corporates","Fixed Income","226,968.47","0.16","226,968.47","221,000.00","126408HQ9","US126408HQ95","BGBVKG9","101.79","United States","-","USD","7.21","2.16","1.00","Feb 15, 2030","2.40","7.29","-","2.15","7.09","2.15","USD","Sep 12, 2019","Sep 12, 2019"
"EQUIFAX INC","Corporates","Fixed Income","226,446.84","0.16","226,446.84","215,000.00","294429AS4","US294429AS42","-","104.93","United States","-","USD","7.26","2.45","1.00","May 15, 2030","3.10","7.35","-","2.43","7.15","2.43","USD","Apr 27, 2020","Apr 27, 2020"
"HOLLYFRONTIER CORP","Corporates","Fixed Income","226,406.25","0.16","226,406.25","207,000.00","436106AC2","US436106AC21","-","108.25","United States","-","USD","7.15","3.40","1.00","Oct 01, 2030","4.50","7.20","-","3.38","7.03","3.38","USD","Sep 28, 2020","Sep 28, 2020"
"COCA-COLA CO","Corporates","Fixed Income","225,789.54","0.16","225,789.54","202,000.00","191216CT5","US191216CT51","-","110.86","United States","-","USD","7.18","2.01","1.00","Mar 25, 2030","3.45","7.17","-","2.01","7.17","2.01","USD","Mar 25, 2020","Mar 25, 2020"
"AMERICAN TOWER CORPORATION","Corporates","Fixed Income","225,197.61","0.16","225,197.61","233,000.00","03027XBC3","US03027XBC39","-","96.56","United States","-","USD","7.64","2.56","1.00","Jun 15, 2030","2.10","7.67","-","2.56","7.67","2.56","USD","Jun 03, 2020","Jun 03, 2020"
