iShares® iBonds® Dec 2024 Term Corporate ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Mar 11, 2015"
Shares Outstanding,"60,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"HEWLETT PACKARD ENTERPRISE CO","Corporates","Fixed Income","3,326,231.79","0.21","3,326,231.79","3,294,000.00","42824CBJ7","US42824CBJ71","-","100.62","United States","-","USD","2.18","1.17","1.00","Apr 01, 2024","1.45","2.20","-","1.16","2.12","1.16","USD","Jul 17, 2020","Jul 17, 2020"
"DOMINION ENERGY INC","Corporates","Fixed Income","3,296,520.33","0.21","3,296,520.33","3,144,000.00","25746UDB2","US25746UDB26","BJDX3C1","103.69","United States","-","USD","2.50","1.63","1.00","Aug 15, 2024","3.07","2.49","-","1.63","2.49","1.63","USD","May 15, 2019","Jun 27, 2019"
"MAGNA INTERNATIONAL INC.","Corporates","Fixed Income","3,286,639.96","0.21","3,286,639.96","3,115,000.00","559222AQ7","US559222AQ72","BNBP1H8","105.35","Canada","-","USD","2.15","1.40","1.00","Jun 15, 2024","3.63","2.35","-","1.16","2.13","1.16","USD","Jun 16, 2014","Jun 16, 2014"
"BANK OF NOVA SCOTIA","Corporates","Fixed Income","3,273,862.16","0.21","3,273,862.16","3,310,000.00","0641596E1","US0641596E11","-","98.64","Canada","-","USD","2.55","1.19","1.00","Jul 31, 2024","0.65","2.54","-","1.19","2.54","1.19","USD","Aug 03, 2021","Aug 03, 2021"
"BP CAPITAL MARKETS PLC","Corporates","Fixed Income","3,272,723.84","0.21","3,272,723.84","3,058,000.00","05565QCS5","US05565QCS57","BSL7FV1","106.46","United Kingdom","-","USD","2.71","1.21","1.00","Nov 04, 2024","3.54","2.70","-","1.21","2.70","1.21","USD","Nov 04, 2014","Nov 04, 2014"
"ALLY FINANCIAL INC","Corporates","Fixed Income","3,234,640.18","0.21","3,234,640.18","3,056,000.00","02005NBH2","US02005NBH26","BK6QRW2","105.42","United States","-","USD","2.22","1.56","1.00","May 21, 2024","3.88","2.28","-","1.48","2.20","1.48","USD","May 21, 2019","May 21, 2019"
"DIAMONDBACK ENERGY INC","Corporates","Fixed Income","3,223,313.73","0.21","3,223,313.73","3,097,000.00","25278XAL3","US25278XAL38","-","103.84","United States","-","USD","2.75","1.52","1.00","Dec 01, 2024","2.88","2.79","-","1.49","2.71","1.49","USD","Dec 05, 2019","Dec 05, 2019"
"UNITEDHEALTH GROUP INC","Corporates","Fixed Income","3,192,838.19","0.20","3,192,838.19","2,994,000.00","91324PDM1","US91324PDM14","-","105.32","United States","-","USD","2.04","0.96","1.00","Feb 15, 2024","3.50","2.03","-","0.96","2.03","0.96","USD","Dec 17, 2018","Dec 17, 2018"
"FIFTH THIRD BANCORP","Corporates","Fixed Income","3,184,598.58","0.20","3,184,598.58","2,955,000.00","316773CP3","US316773CP38","BGM1C39","105.80","United States","-","USD","1.86","1.41","1.00","Jan 16, 2024","4.30","1.93","-","1.29","1.85","1.29","USD","Nov 20, 2013","Nov 20, 2013"
"HSBC USA INC","Corporates","Fixed Income","3,172,051.71","0.20","3,172,051.71","3,010,000.00","40434CAD7","US40434CAD74","BNHL6J7","105.31","United States","-","USD","2.39","1.32","1.00","Jun 23, 2024","3.50","2.38","-","1.32","2.38","1.32","USD","Jun 23, 2014","Jun 23, 2014"
"SPECTRA ENERGY PARTNERS LP","Corporates","Fixed Income","3,170,532.26","0.20","3,170,532.26","2,933,000.00","84756NAD1","US84756NAD12","BDZMP84","106.70","United States","-","USD","1.86","1.64","1.00","Mar 15, 2024","4.75","2.08","-","1.27","1.86","1.27","USD","Sep 25, 2013","Sep 25, 2013"
"TOYOTA MOTOR CREDIT CORP MTN","Corporates","Fixed Income","3,170,369.98","0.20","3,170,369.98","3,205,000.00","89236TJN6","US89236TJN63","-","98.73","United States","-","USD","2.67","1.10","1.00","Sep 13, 2024","0.63","2.66","-","1.10","2.66","1.10","USD","Sep 13, 2021","Sep 13, 2021"
"SIMON PROPERTY GROUP LP","Corporates","Fixed Income","3,169,394.01","0.20","3,169,394.01","2,988,000.00","828807CS4","US828807CS47","BQQLW79","105.23","United States","-","USD","2.43","1.43","1.00","Oct 01, 2024","3.38","2.61","-","1.24","2.39","1.24","USD","Sep 10, 2014","Sep 10, 2014"
"SHERWIN-WILLIAMS COMPANY (THE)","Corporates","Fixed Income","3,161,337.40","0.20","3,161,337.40","3,018,000.00","824348AV8","US824348AV80","BDGKSS8","104.49","United States","-","USD","2.21","1.23","1.00","Jun 01, 2024","3.13","2.33","-","1.10","2.17","1.10","USD","May 16, 2017","May 16, 2017"
"UNITEDHEALTH GROUP INC","Corporates","Fixed Income","3,149,585.34","0.20","3,149,585.34","3,016,000.00","91324PDR0","US91324PDR01","BJMSS11","103.53","United States","-","USD","2.53","1.01","1.00","Aug 15, 2024","2.38","2.52","-","1.01","2.52","1.01","USD","Jul 25, 2019","Jul 25, 2019"
"PNC FINANCIAL SERVICES GROUP INC","Corporates","Fixed Income","3,146,382.13","0.20","3,146,382.13","2,953,000.00","693475AP0","US693475AP09","BLWX1X3","105.88","United States","-","USD","2.16","1.33","1.00","Apr 29, 2024","3.90","2.22","-","1.24","2.14","1.24","USD","Apr 28, 2014","Apr 28, 2014"
"CITIGROUP INC","Corporates","Fixed Income","3,142,148.02","0.20","3,142,148.02","2,906,000.00","172967HV6","US172967HV61","BPQN892","106.50","United States","-","USD","2.46","1.43","1.00","Aug 05, 2024","4.00","2.45","-","1.43","2.45","1.43","USD","Aug 05, 2014","Aug 05, 2014"
"ROYAL BANK OF CANADA MTN","Corporates","Fixed Income","3,140,724.11","0.20","3,140,724.11","3,175,000.00","78016EZU4","US78016EZU45","-","98.65","Canada","-","USD","2.54","1.18","1.00","Jul 29, 2024","0.65","2.54","-","1.18","2.54","1.18","USD","Jul 29, 2021","Jul 29, 2021"
"ENTERGY LOUISIANA LLC","Corporates","Fixed Income","3,140,171.00","0.20","3,140,171.00","3,160,000.00","29364WBK3","US29364WBK36","-","99.14","United States","-","USD","2.24","1.27","1.00","Oct 01, 2024","0.95","2.70","-","1.27","2.70","1.27","USD","Oct 01, 2021","Oct 01, 2021"
"PFIZER INC","Corporates","Fixed Income","3,131,541.80","0.20","3,131,541.80","2,983,000.00","717081ES8","US717081ES88","BJBL770","104.11","United States","-","USD","2.06","1.06","1.00","Mar 15, 2024","2.95","2.12","-","0.99","2.05","0.99","USD","Mar 11, 2019","Mar 11, 2019"
"DISCOVER BANK","Corporates","Fixed Income","3,118,857.00","0.20","3,118,857.00","3,024,000.00","25466AAQ4","US25466AAQ40","-","102.40","United States","-","USD","2.56","1.54","1.00","Sep 12, 2024","2.45","2.59","-","1.51","2.51","1.51","USD","Sep 12, 2019","Sep 12, 2019"
"DH EUROPE FINANCE II SARL","Corporates","Fixed Income","3,113,418.00","0.20","3,113,418.00","3,036,000.00","23291KAG0","US23291KAG04","-","102.28","United States","-","USD","2.74","1.39","1.00","Nov 15, 2024","2.20","2.78","-","1.37","2.70","1.37","USD","Nov 07, 2019","Nov 07, 2019"
"TORONTO-DOMINION BANK/THE MTN","Corporates","Fixed Income","3,099,508.58","0.20","3,099,508.58","3,130,000.00","89114TZE5","US89114TZE53","-","98.81","Canada","-","USD","2.66","1.15","1.00","Sep 10, 2024","0.70","2.65","-","1.15","2.65","1.15","USD","Sep 10, 2021","Sep 10, 2021"
"LYONDELLBASELL INDUSTRIES NV","Corporates","Fixed Income","3,095,464.78","0.20","3,095,464.78","2,810,000.00","552081AK7","US552081AK73","B8H50F8","108.94","United States","-","USD","1.93","1.75","1.00","Apr 15, 2024","5.75","2.14","-","1.29","1.92","1.29","USD","Apr 09, 2012","Jul 17, 2012"
"WPP FINANCE 2010","Corporates","Fixed Income","3,092,198.70","0.20","3,092,198.70","2,892,000.00","92936MAF4","US92936MAF41","BRF15K1","105.86","United Kingdom","-","USD","2.58","1.54","1.00","Sep 19, 2024","3.75","2.57","-","1.54","2.57","1.54","USD","Sep 19, 2014","Sep 19, 2014"
"DEUTSCHE BANK AG (LONDON BRANCH)","Corporates","Fixed Income","3,086,376.35","0.20","3,086,376.35","2,933,000.00","25152RXA6","US25152RXA66","BMW3D89","104.92","Germany","-","USD","2.32","1.62","1.00","May 30, 2024","3.70","2.31","-","1.62","2.31","1.62","USD","May 30, 2014","May 30, 2014"
"CARDINAL HEALTH INC","Corporates","Fixed Income","3,072,295.51","0.20","3,072,295.51","2,959,000.00","14149YBH0","US14149YBH09","BZ4DM81","103.69","United States","-","USD","2.26","1.54","1.00","Jun 15, 2024","3.08","2.36","-","1.43","2.21","1.43","USD","Jun 12, 2017","Jun 12, 2017"
"ONE GAS INC","Corporates","Fixed Income","3,067,129.02","0.20","3,067,129.02","3,080,000.00","68235PAL2","US68235PAL22","-","99.25","United States","-","USD","1.80","1.44","1.00","Mar 11, 2024","1.10","2.16","-","1.44","2.16","1.44","USD","Mar 11, 2021","Mar 11, 2021"
"PFIZER INC","Corporates","Fixed Income","3,059,817.37","0.19","3,059,817.37","2,877,000.00","717081DM2","US717081DM28","BMN9836","105.92","United States","-","USD","2.28","0.87","1.00","May 15, 2024","3.40","2.28","-","0.87","2.28","0.87","USD","May 15, 2014","May 15, 2014"
"APPLE INC","Corporates","Fixed Income","3,037,637.39","0.19","3,037,637.39","2,957,000.00","037833DM9","US037833DM97","-","102.18","United States","-","USD","2.58","0.98","1.00","Sep 11, 2024","1.80","2.62","-","0.95","2.54","0.95","USD","Sep 11, 2019","Sep 11, 2019"
"BOEING CO","Corporates","Fixed Income","3,027,786.00","0.19","3,027,786.00","2,963,000.00","097023CZ6","US097023CZ63","-","101.37","United States","-","USD","2.03","1.28","1.00","Feb 01, 2024","1.95","2.02","-","1.28","2.02","1.28","USD","Nov 02, 2020","Nov 02, 2020"
"BECTON DICKINSON AND COMPANY","Corporates","Fixed Income","3,018,180.40","0.19","3,018,180.40","2,834,000.00","075887BF5","US075887BF51","BTDD0Y2","106.33","United States","-","USD","2.62","1.53","1.00","Dec 15, 2024","3.73","2.80","-","1.34","2.58","1.34","USD","Dec 15, 2014","Dec 15, 2014"
"STRYKER CORPORATION","Corporates","Fixed Income","3,012,431.10","0.19","3,012,431.10","2,866,000.00","863667AF8","US863667AF81","BM56JD2","104.68","United States","-","USD","2.08","1.36","1.00","May 15, 2024","3.38","2.28","-","1.14","2.05","1.14","USD","May 01, 2014","May 01, 2014"
"ENBRIDGE INC","Corporates","Fixed Income","3,011,454.10","0.19","3,011,454.10","2,871,000.00","29250NAH8","US29250NAH89","BN56J95","104.69","Canada","-","USD","2.15","1.54","1.00","Jun 10, 2024","3.50","2.34","-","1.32","2.11","1.32","USD","Jun 04, 2014","Jun 04, 2014"
"TORONTO-DOMINION BANK/THE MTN","Corporates","Fixed Income","3,008,294.70","0.19","3,008,294.70","3,000,000.00","89114TZK1","US89114TZK14","-","100.21","Canada","-","USD","2.89","1.18","1.00","Dec 13, 2024","1.25","2.89","-","1.18","2.89","1.18","USD","Dec 13, 2021","Dec 13, 2021"
"DOMINION ENERGY GAS HOLDINGS LLC","Corporates","Fixed Income","3,005,818.48","0.19","3,005,818.48","2,898,000.00","257375AN5","US257375AN55","-","103.40","United States","-","USD","2.72","1.29","1.00","Nov 15, 2024","2.50","2.77","-","1.26","2.69","1.26","USD","Nov 21, 2019","Nov 21, 2019"
"CATERPILLAR INC","Corporates","Fixed Income","3,002,992.24","0.19","3,002,992.24","2,844,000.00","149123CC3","US149123CC35","BMH4M02","105.16","United States","-","USD","2.07","1.19","1.00","May 15, 2024","3.40","2.28","-","0.94","2.05","0.94","USD","May 08, 2014","May 08, 2014"
"TOYOTA MOTOR CREDIT CORP","Corporates","Fixed Income","2,992,299.24","0.19","2,992,299.24","3,035,000.00","89236TJH9","US89236TJH95","-","98.58","United States","-","USD","2.44","1.09","1.00","Jun 18, 2024","0.50","2.44","-","1.09","2.44","1.09","USD","Jun 18, 2021","Jun 18, 2021"
"AERCAP IRELAND CAPITAL DAC","Corporates","Fixed Income","2,990,181.27","0.19","2,990,181.27","2,753,000.00","00774MAK1","US00774MAK18","BJ791D2","106.38","Ireland","-","USD","1.85","1.68","1.00","Jan 16, 2024","4.88","1.91","-","1.56","1.84","1.56","USD","Jan 16, 2019","Jan 16, 2019"
"WILLIS NORTH AMERICA INC","Corporates","Fixed Income","2,987,988.30","0.19","2,987,988.30","2,838,000.00","970648AF8","US970648AF88","BD20RL8","104.83","United States","-","USD","2.14","1.52","1.00","May 15, 2024","3.60","2.27","-","1.37","2.12","1.37","USD","May 16, 2017","May 16, 2017"
"RYDER SYSTEM INC MTN","Corporates","Fixed Income","2,975,261.47","0.19","2,975,261.47","2,866,000.00","78355HKN8","US78355HKN88","BJQ2002","102.98","United States","-","USD","2.53","1.36","1.00","Sep 01, 2024","2.50","2.56","-","1.32","2.48","1.32","USD","Aug 08, 2019","Aug 08, 2019"
"CVS CAREMARK CORP","Corporates","Fixed Income","2,931,516.29","0.19","2,931,516.29","2,755,000.00","126650CF5","US126650CF56","BPYZYF8","105.10","United States","-","USD","2.29","1.38","1.00","Aug 12, 2024","3.38","2.48","-","1.18","2.25","1.18","USD","Aug 12, 2014","Aug 12, 2014"
"CSX CORP","Corporates","Fixed Income","2,923,024.28","0.19","2,923,024.28","2,739,000.00","126408HB2","US126408HB27","BP8Q1X4","105.30","United States","-","USD","2.26","1.31","1.00","Aug 01, 2024","3.40","2.45","-","1.09","2.22","1.09","USD","Jul 21, 2014","Jul 21, 2014"
"D R HORTON INC","Corporates","Fixed Income","2,882,492.42","0.18","2,882,492.42","2,780,000.00","23331ABM0","US23331ABM09","-","103.16","United States","-","USD","2.64","1.34","1.00","Oct 15, 2024","2.50","2.68","-","1.31","2.60","1.31","USD","Oct 10, 2019","Oct 10, 2019"
"HUMANA INC","Corporates","Fixed Income","2,861,749.46","0.18","2,861,749.46","2,671,000.00","444859BD3","US444859BD30","BQZJB77","106.18","United States","-","USD","2.41","1.55","1.00","Oct 01, 2024","3.85","2.60","-","1.33","2.37","1.33","USD","Sep 19, 2014","Sep 19, 2014"
"TOYOTA MOTOR CREDIT CORP MTN","Corporates","Fixed Income","2,860,444.85","0.18","2,860,444.85","2,879,000.00","89236THU2","US89236THU25","-","99.14","United States","-","USD","2.01","0.88","1.00","Jan 11, 2024","0.45","2.01","-","0.88","2.01","0.88","USD","Jan 11, 2021","Jan 11, 2021"
"ALLY FINANCIAL INC","Corporates","Fixed Income","2,860,317.34","0.18","2,860,317.34","2,583,000.00","02005NAV2","US02005NAV29","BR23ZV1","109.46","United States","-","USD","2.57","1.60","1.00","Sep 30, 2024","5.13","2.56","-","1.60","2.56","1.60","USD","Sep 29, 2014","Sep 29, 2014"
"MOTOROLA SOLUTIONS INC","Corporates","Fixed Income","2,859,398.67","0.18","2,859,398.67","2,648,000.00","620076BF5","US620076BF55","BQ3FX93","106.65","United States","-","USD","2.53","1.45","1.00","Sep 01, 2024","4.00","2.51","-","1.45","2.51","1.45","USD","Aug 19, 2014","Aug 19, 2014"
"AMERICAN TOWER CORPORATION","Corporates","Fixed Income","2,855,000.40","0.18","2,855,000.40","2,720,000.00","03027XAT7","US03027XAT72","BJMJ676","104.53","United States","-","USD","2.22","1.42","1.00","May 15, 2024","3.38","2.28","-","1.36","2.20","1.36","USD","Mar 15, 2019","Mar 15, 2019"
"MARSH & MCLENNAN COMPANIES INC","Corporates","Fixed Income","2,854,382.08","0.18","2,854,382.08","2,698,000.00","571748AV4","US571748AV42","BYVDJ53","105.52","United States","-","USD","2.12","1.18","1.00","Jun 03, 2024","3.50","2.33","-","0.92","2.09","0.92","USD","May 30, 2014","May 30, 2014"
"COTERRA ENERGY INC 144A","Corporates","Fixed Income","2,844,836.75","0.18","2,844,836.75","2,677,000.00","127097AB9","US127097AB93","BMCF8C4","105.91","United States","-","USD","2.09","1.86","1.00","Jun 01, 2024","4.38","2.29","-","1.59","2.07","1.59","USD","Jun 01, 2021","Oct 07, 2021"
"AVANGRID INC","Corporates","Fixed Income","2,822,088.93","0.18","2,822,088.93","2,687,000.00","05351WAA1","US05351WAA18","BFNHP63","104.77","United States","-","USD","2.68","1.47","1.00","Dec 01, 2024","3.15","2.79","-","1.38","2.63","1.38","USD","Nov 21, 2017","Nov 21, 2017"
"CIGNA CORP","Corporates","Fixed Income","2,803,315.36","0.18","2,803,315.36","2,664,000.00","125523BX7","US125523BX78","-","105.07","United States","-","USD","2.17","1.39","1.00","Jun 15, 2024","3.50","2.36","-","1.17","2.13","1.17","USD","Jun 15, 2020","Jul 14, 2020"
"GENERAL DYNAMICS CORPORATION","Corporates","Fixed Income","2,796,398.63","0.18","2,796,398.63","2,695,000.00","369550AY4","US369550AY45","BF6S659","103.46","United States","-","USD","2.68","1.15","1.00","Nov 15, 2024","2.38","2.77","-","1.07","2.62","1.07","USD","Sep 14, 2017","Sep 14, 2017"
"BANK OF NOVA SCOTIA","Corporates","Fixed Income","2,794,190.89","0.18","2,794,190.89","2,815,000.00","0641593X2","US0641593X29","-","99.11","Canada","-","USD","2.26","1.09","1.00","Apr 15, 2024","0.70","2.26","-","1.09","2.26","1.09","USD","Apr 19, 2021","Apr 19, 2021"
"BAIDU INC","Corporates","Fixed Income","2,781,922.72","0.18","2,781,922.72","2,600,000.00","056752AM0","US056752AM06","BG327L4","106.44","China","-","USD","2.19","1.60","1.00","May 14, 2024","4.38","2.25","-","1.50","2.18","1.50","USD","Nov 14, 2018","Nov 14, 2018"
"WALT DISNEY CO","Corporates","Fixed Income","2,756,279.93","0.18","2,756,279.93","2,576,000.00","254687CZ7","US254687CZ75","-","105.91","United States","-","USD","2.37","1.46","1.00","Sep 15, 2024","3.70","2.56","-","1.25","2.33","1.25","USD","Sep 15, 2019","Nov 22, 2019"
"BUNGE LIMITED FINANCE CORPORATION","Corporates","Fixed Income","2,753,684.46","0.18","2,753,684.46","2,559,000.00","120568BA7","US120568BA72","BYZFHP1","106.33","United States","-","USD","2.03","1.42","1.00","Mar 15, 2024","4.35","2.09","-","1.32","2.02","1.32","USD","Sep 10, 2018","Sep 10, 2018"
"UNION PACIFIC CORPORATION","Corporates","Fixed Income","2,747,139.56","0.18","2,747,139.56","2,602,000.00","907818FA1","US907818FA19","BJH80X2","104.53","United States","-","USD","2.02","1.03","1.00","Mar 01, 2024","3.15","2.08","-","0.95","2.00","0.95","USD","Feb 19, 2019","Feb 19, 2019"
"TOYOTA MOTOR CREDIT CORP MTN","Corporates","Fixed Income","2,745,516.67","0.17","2,745,516.67","2,625,000.00","89236TDW2","US89236TDW27","BZ0VW90","104.00","Japan","-","USD","2.22","1.13","1.00","Apr 17, 2024","2.90","2.21","-","1.13","2.21","1.13","USD","Apr 17, 2017","Apr 17, 2017"
"WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Corporates","Fixed Income","2,745,413.29","0.17","2,745,413.29","2,558,000.00","960386AN0","US960386AN02","BGKCBH1","106.03","United States","-","USD","2.03","1.60","1.00","Mar 15, 2024","4.40","2.09","-","1.50","2.01","1.50","USD","Sep 14, 2018","Sep 14, 2018"
"CAPITAL ONE FINANCIAL CORP","Corporates","Fixed Income","2,741,384.71","0.17","2,741,384.71","2,582,000.00","14040HBF1","US14040HBF10","BLTV2R1","105.47","United States","-","USD","2.15","1.34","1.00","Apr 24, 2024","3.75","2.21","-","1.25","2.14","1.25","USD","Apr 24, 2014","Apr 24, 2014"
"ILLINOIS TOOL WORKS INC","Corporates","Fixed Income","2,736,550.74","0.17","2,736,550.74","2,583,000.00","452308AT6","US452308AT66","BJZ7ZH0","104.78","United States","-","USD","1.86","1.26","1.00","Mar 01, 2024","3.50","2.07","-","0.98","1.84","0.98","USD","Feb 25, 2014","Feb 25, 2014"
"PLAINS ALL AMERICAN PIPELINE LP","Corporates","Fixed Income","2,719,756.05","0.17","2,719,756.05","2,585,000.00","72650RBF8","US72650RBF82","BQQCCH2","104.61","United States","-","USD","2.52","1.92","1.00","Nov 01, 2024","3.60","2.68","-","1.77","2.46","1.77","USD","Sep 09, 2014","Sep 09, 2014"
"BROADCOM INC","Corporates","Fixed Income","2,714,344.98","0.17","2,714,344.98","2,547,000.00","11135FAY7","US11135FAY79","-","105.81","United States","-","USD","2.59","1.49","1.00","Oct 15, 2024","3.63","2.64","-","1.43","2.57","1.43","USD","Apr 15, 2020","Aug 07, 2020"
"PHILIP MORRIS INTERNATIONAL INC","Corporates","Fixed Income","2,707,808.91","0.17","2,707,808.91","2,546,000.00","718172BM0","US718172BM02","BSKS236","105.90","United States","-","USD","2.74","1.15","1.00","Nov 10, 2024","3.25","2.73","-","1.15","2.73","1.15","USD","Nov 10, 2014","Nov 10, 2014"
"LENNAR CORPORATION","Corporates","Fixed Income","2,706,502.27","0.17","2,706,502.27","2,430,000.00","526057CR3","US526057CR37","BFFY841","110.63","United States","-","USD","2.24","2.05","1.00","Nov 15, 2024","5.88","2.65","-","1.31","2.23","1.31","USD","May 15, 2018","Jun 11, 2018"
"PNC FINANCIAL SERVICES GROUP INC (","Corporates","Fixed Income","2,691,825.50","0.17","2,691,825.50","2,613,000.00","693475AY1","US693475AY16","-","102.65","United States","-","USD","2.70","1.24","1.00","Nov 01, 2024","2.20","2.74","-","1.22","2.66","1.22","USD","Nov 01, 2019","Nov 01, 2019"
"CHEVRON USA INC","Corporates","Fixed Income","2,680,621.24","0.17","2,680,621.24","2,487,000.00","166756AP1","US166756AP14","-","107.29","United States","-","USD","2.52","1.31","1.00","Nov 15, 2024","3.90","2.72","-","1.07","2.50","1.07","USD","Nov 15, 2020","Jan 06, 2021"
"GENERAL MOTORS FINANCIAL CO INC","Corporates","Fixed Income","2,675,164.83","0.17","2,675,164.83","2,680,000.00","37045XDG8","US37045XDG88","-","99.49","United States","-","USD","2.15","1.29","1.00","Mar 08, 2024","1.05","2.15","-","1.29","2.15","1.29","USD","Apr 09, 2021","Apr 09, 2021"
"PARKER HANNIFIN CORPORATION","Corporates","Fixed Income","2,666,847.10","0.17","2,666,847.10","2,577,000.00","701094AM6","US701094AM61","BKKDHK7","103.36","United States","-","USD","2.32","1.30","1.00","Jun 14, 2024","2.70","2.37","-","1.26","2.29","1.26","USD","Jun 14, 2019","Jun 14, 2019"
"AMERICAN HONDA FINANCE CORPORATION MTN","Corporates","Fixed Income","2,666,771.87","0.17","2,666,771.87","2,697,000.00","02665WDS7","US02665WDS70","-","98.62","United States","-","USD","2.50","1.10","1.00","Jul 12, 2024","0.55","2.50","-","1.10","2.50","1.10","USD","Jan 13, 2021","Jan 13, 2021"
"LABORATORY CORPORATION OF AMERICA","Corporates","Fixed Income","2,666,167.58","0.17","2,666,167.58","2,521,000.00","50540RAT9","US50540RAT95","BD5KBC4","104.68","United States","-","USD","2.43","1.46","1.00","Sep 01, 2024","3.25","2.53","-","1.34","2.38","1.34","USD","Aug 22, 2017","Aug 22, 2017"
"EQUIFAX INC","Corporates","Fixed Income","2,662,509.51","0.17","2,662,509.51","2,567,000.00","294429AQ8","US294429AQ85","-","103.50","United States","-","USD","2.77","1.37","1.00","Dec 01, 2024","2.60","2.80","-","1.34","2.72","1.34","USD","Nov 19, 2019","Nov 19, 2019"
"MERCK & CO INC","Corporates","Fixed Income","2,652,579.39","0.17","2,652,579.39","2,521,000.00","58933YAU9","US58933YAU91","BJRH6B9","104.30","United States","-","USD","2.04","0.91","1.00","Mar 07, 2024","2.90","2.11","-","0.83","2.03","0.83","USD","Mar 07, 2019","Mar 07, 2019"
"COMERICA BANK","Corporates","Fixed Income","2,652,095.84","0.17","2,652,095.84","2,540,000.00","20034DJA8","US20034DJA81","BK9FGQ3","103.32","United States","-","USD","2.46","1.18","1.00","Jul 23, 2024","2.50","2.46","-","1.18","2.46","1.18","USD","Jul 23, 2019","Jul 23, 2019"
"CATERPILLAR FINANCIAL SERVICES COR MTN","Corporates","Fixed Income","2,608,448.16","0.17","2,608,448.16","2,451,000.00","14912L6G1","US14912L6G12","BSVY2Z5","106.15","United States","-","USD","2.79","1.10","1.00","Dec 01, 2024","3.25","2.79","-","1.10","2.79","1.10","USD","Dec 01, 2014","Dec 01, 2014"
"ENERGY TRANSFER OPERATING LP","Corporates","Fixed Income","2,600,290.88","0.17","2,600,290.88","2,428,000.00","29278NAH6","US29278NAH61","BJ2NY18","106.15","United States","-","USD","2.10","1.75","1.00","Apr 15, 2024","4.50","2.17","-","1.65","2.09","1.65","USD","Jan 15, 2019","Jan 15, 2019"
"AIR LEASE CORPORATION MTN","Corporates","Fixed Income","2,600,134.24","0.17","2,600,134.24","2,426,000.00","00914AAA0","US00914AAA07","-","105.41","United States","-","USD","1.91","1.60","1.00","Feb 01, 2024","4.25","1.97","-","1.50","1.89","1.50","USD","Jan 23, 2019","Jan 23, 2019"
"MIDAMERICAN ENERGY COMPANY","Corporates","Fixed Income","2,597,108.89","0.17","2,597,108.89","2,440,000.00","595620AM7","US595620AM78","BL9FK79","105.70","United States","-","USD","2.46","1.41","1.00","Oct 15, 2024","3.50","2.65","-","1.21","2.42","1.21","USD","Apr 03, 2014","Apr 03, 2014"
"KINDER MORGAN ENERGY PARTNERS LP","Corporates","Fixed Income","2,592,665.96","0.17","2,592,665.96","2,424,000.00","494550BS4","US494550BS48","BCR4C13","105.23","United States","-","USD","1.76","1.59","1.00","Feb 01, 2024","4.15","1.97","-","1.26","1.75","1.26","USD","Aug 05, 2013","Aug 05, 2013"
"THERMO FISHER SCIENTIFIC INC FIX","Corporates","Fixed Income","2,574,211.59","0.16","2,574,211.59","2,570,000.00","883556CS9","US883556CS94","-","99.93","United States","-","USD","1.92","1.24","1.00","Oct 18, 2024","1.22","2.74","-","1.24","2.74","1.24","USD","Oct 22, 2021","Oct 22, 2021"
"WRKCO INC","Corporates","Fixed Income","2,570,778.43","0.16","2,570,778.43","2,444,000.00","96145DAB1","US96145DAB10","BJJDZ63","104.30","United States","-","USD","2.48","1.37","1.00","Sep 15, 2024","3.00","2.58","-","1.27","2.43","1.27","USD","Sep 15, 2018","Feb 15, 2019"
"AMEREN CORPORATION","Corporates","Fixed Income","2,566,281.96","0.16","2,566,281.96","2,480,000.00","023608AH5","US023608AH58","-","102.74","United States","-","USD","2.56","1.46","1.00","Sep 15, 2024","2.50","2.60","-","1.43","2.52","1.43","USD","Sep 16, 2019","Sep 16, 2019"
"AERCAP IRELAND CAPITAL DAC 3NC1","Corporates","Fixed Income","2,559,787.79","0.16","2,559,787.79","2,555,000.00","00774MBB0","US00774MBB00","-","99.89","Ireland","-","USD","1.97","1.79","1.00","Oct 29, 2024","1.75","2.74","-","1.79","2.74","1.79","USD","Oct 29, 2021","Oct 29, 2021"
"BANK OF NEW YORK MELLON CORP/THE MTN","Corporates","Fixed Income","2,556,595.45","0.16","2,556,595.45","2,393,000.00","06406HCS6","US06406HCS67","BJHHNV8","105.35","United States","-","USD","1.93","1.06","1.00","Feb 04, 2024","3.65","2.00","-","0.96","1.92","0.96","USD","Feb 04, 2014","Feb 04, 2014"
"CYRUSONE LP","Corporates","Fixed Income","2,542,068.01","0.16","2,542,068.01","2,446,000.00","23283PAQ7","US23283PAQ72","BJP5D69","103.56","United States","-","USD","2.71","1.63","1.00","Nov 15, 2024","2.90","2.75","-","1.59","2.67","1.59","USD","Dec 05, 2019","Dec 05, 2019"
